zone,num_passenger,date,day,time
127,3,9/22/2018,Saturday,4
137,845,9/22/2018,Saturday,4
140,1075,9/22/2018,Saturday,4
141,1719,9/22/2018,Saturday,4
142,2751,9/22/2018,Saturday,4
143,846,9/22/2018,Saturday,4
144,917,9/22/2018,Saturday,4
148,923,9/22/2018,Saturday,4
151,893,9/22/2018,Saturday,4
152,80,9/22/2018,Saturday,4
158,774,9/22/2018,Saturday,4
161,2640,9/22/2018,Saturday,4
162,2019,9/22/2018,Saturday,4
163,1903,9/22/2018,Saturday,4
164,1647,9/22/2018,Saturday,4
166,338,9/22/2018,Saturday,4
170,2094,9/22/2018,Saturday,4
186,2376,9/22/2018,Saturday,4
209,248,9/22/2018,Saturday,4
211,869,9/22/2018,Saturday,4
224,172,9/22/2018,Saturday,4
229,1234,9/22/2018,Saturday,4
230,2139,9/22/2018,Saturday,4
231,1312,9/22/2018,Saturday,4
232,137,9/22/2018,Saturday,4
233,839,9/22/2018,Saturday,4
234,2422,9/22/2018,Saturday,4
236,2743,9/22/2018,Saturday,4
237,3307,9/22/2018,Saturday,4
238,1483,9/22/2018,Saturday,4
239,2414,9/22/2018,Saturday,4
243,17,9/22/2018,Saturday,4
244,39,9/22/2018,Saturday,4
246,1208,9/22/2018,Saturday,4
249,1394,9/22/2018,Saturday,4
261,778,9/22/2018,Saturday,4
262,807,9/22/2018,Saturday,4
263,1476,9/22/2018,Saturday,4
4,237,9/22/2018,Saturday,5
12,34,9/22/2018,Saturday,5
13,911,9/22/2018,Saturday,5
24,245,9/22/2018,Saturday,5
41,339,9/22/2018,Saturday,5
42,112,9/22/2018,Saturday,5
43,1494,9/22/2018,Saturday,5
45,389,9/22/2018,Saturday,5
48,2583,9/22/2018,Saturday,5
50,696,9/22/2018,Saturday,5
68,1930,9/22/2018,Saturday,5
74,291,9/22/2018,Saturday,5
75,425,9/22/2018,Saturday,5
79,2927,9/22/2018,Saturday,5
87,943,9/22/2018,Saturday,5
88,313,9/22/2018,Saturday,5
90,1573,9/22/2018,Saturday,5
100,1370,9/22/2018,Saturday,5
107,2256,9/22/2018,Saturday,5
113,1391,9/22/2018,Saturday,5
114,1432,9/22/2018,Saturday,5
116,93,9/22/2018,Saturday,5
125,582,9/22/2018,Saturday,5
127,6,9/22/2018,Saturday,5
137,1173,9/22/2018,Saturday,5
140,1143,9/22/2018,Saturday,5
141,2232,9/22/2018,Saturday,5
142,2513,9/22/2018,Saturday,5
143,847,9/22/2018,Saturday,5
144,1232,9/22/2018,Saturday,5
148,1301,9/22/2018,Saturday,5
151,801,9/22/2018,Saturday,5
152,62,9/22/2018,Saturday,5
158,834,9/22/2018,Saturday,5
161,2585,9/22/2018,Saturday,5
162,2100,9/22/2018,Saturday,5
163,2114,9/22/2018,Saturday,5
164,1860,9/22/2018,Saturday,5
166,395,9/22/2018,Saturday,5
170,2681,9/22/2018,Saturday,5
186,2466,9/22/2018,Saturday,5
209,287,9/22/2018,Saturday,5
211,970,9/22/2018,Saturday,5
224,143,9/22/2018,Saturday,5
229,1651,9/22/2018,Saturday,5
230,2279,9/22/2018,Saturday,5
231,1682,9/22/2018,Saturday,5
232,211,9/22/2018,Saturday,5
233,977,9/22/2018,Saturday,5
234,2390,9/22/2018,Saturday,5
236,2868,9/22/2018,Saturday,5
237,2906,9/22/2018,Saturday,5
238,1520,9/22/2018,Saturday,5
239,2268,9/22/2018,Saturday,5
243,11,9/22/2018,Saturday,5
244,63,9/22/2018,Saturday,5
246,1193,9/22/2018,Saturday,5
249,2119,9/22/2018,Saturday,5
261,607,9/22/2018,Saturday,5
262,865,9/22/2018,Saturday,5
263,1651,9/22/2018,Saturday,5
4,212,9/22/2018,Saturday,6
12,15,9/22/2018,Saturday,6
13,412,9/22/2018,Saturday,6
24,178,9/22/2018,Saturday,6
41,194,9/22/2018,Saturday,6
42,106,9/22/2018,Saturday,6
43,647,9/22/2018,Saturday,6
45,254,9/22/2018,Saturday,6
48,3036,9/22/2018,Saturday,6
50,971,9/22/2018,Saturday,6
68,1978,9/22/2018,Saturday,6
74,196,9/22/2018,Saturday,6
75,328,9/22/2018,Saturday,6
79,4040,9/22/2018,Saturday,6
87,854,9/22/2018,Saturday,6
88,244,9/22/2018,Saturday,6
90,1383,9/22/2018,Saturday,6
100,1385,9/22/2018,Saturday,6
107,2064,9/22/2018,Saturday,6
113,1308,9/22/2018,Saturday,6
114,1600,9/22/2018,Saturday,6
116,77,9/22/2018,Saturday,6
120,2,9/22/2018,Saturday,6
125,462,9/22/2018,Saturday,6
127,16,9/22/2018,Saturday,6
137,933,9/22/2018,Saturday,6
140,575,9/22/2018,Saturday,6
141,1383,9/22/2018,Saturday,6
142,2685,9/22/2018,Saturday,6
143,524,9/22/2018,Saturday,6
144,1163,9/22/2018,Saturday,6
148,1993,9/22/2018,Saturday,6
151,372,9/22/2018,Saturday,6
152,51,9/22/2018,Saturday,6
158,920,9/22/2018,Saturday,6
161,2109,9/22/2018,Saturday,6
162,1858,9/22/2018,Saturday,6
163,1810,9/22/2018,Saturday,6
164,2160,9/22/2018,Saturday,6
166,242,9/22/2018,Saturday,6
170,1824,9/22/2018,Saturday,6
186,2138,9/22/2018,Saturday,6
209,332,9/22/2018,Saturday,6
211,822,9/22/2018,Saturday,6
224,110,9/22/2018,Saturday,6
229,1132,9/22/2018,Saturday,6
230,3100,9/22/2018,Saturday,6
231,1650,9/22/2018,Saturday,6
232,240,9/22/2018,Saturday,6
233,761,9/22/2018,Saturday,6
234,2588,9/22/2018,Saturday,6
236,1350,9/22/2018,Saturday,6
237,1773,9/22/2018,Saturday,6
238,904,9/22/2018,Saturday,6
239,1853,9/22/2018,Saturday,6
243,15,9/22/2018,Saturday,6
244,36,9/22/2018,Saturday,6
246,992,9/22/2018,Saturday,6
249,2571,9/22/2018,Saturday,6
261,423,9/22/2018,Saturday,6
262,331,9/22/2018,Saturday,6
263,1275,9/22/2018,Saturday,6
4,415,9/22/2018,Saturday,7
12,5,9/22/2018,Saturday,7
13,154,9/22/2018,Saturday,7
24,102,9/22/2018,Saturday,7
41,175,9/22/2018,Saturday,7
42,62,9/22/2018,Saturday,7
43,159,9/22/2018,Saturday,7
45,241,9/22/2018,Saturday,7
48,2297,9/22/2018,Saturday,7
50,442,9/22/2018,Saturday,7
68,2105,9/22/2018,Saturday,7
74,161,9/22/2018,Saturday,7
75,207,9/22/2018,Saturday,7
79,6352,9/22/2018,Saturday,7
87,352,9/22/2018,Saturday,7
88,162,9/22/2018,Saturday,7
90,1385,9/22/2018,Saturday,7
100,1015,9/22/2018,Saturday,7
107,1728,9/22/2018,Saturday,7
113,919,9/22/2018,Saturday,7
114,2607,9/22/2018,Saturday,7
116,71,9/22/2018,Saturday,7
120,5,9/22/2018,Saturday,7
125,663,9/22/2018,Saturday,7
127,12,9/22/2018,Saturday,7
137,807,9/22/2018,Saturday,7
140,263,9/22/2018,Saturday,7
141,728,9/22/2018,Saturday,7
142,657,9/22/2018,Saturday,7
143,123,9/22/2018,Saturday,7
144,1521,9/22/2018,Saturday,7
148,5239,9/22/2018,Saturday,7
151,168,9/22/2018,Saturday,7
152,54,9/22/2018,Saturday,7
158,1794,9/22/2018,Saturday,7
161,845,9/22/2018,Saturday,7
162,756,9/22/2018,Saturday,7
163,843,9/22/2018,Saturday,7
164,1898,9/22/2018,Saturday,7
166,130,9/22/2018,Saturday,7
170,1339,9/22/2018,Saturday,7
186,1479,9/22/2018,Saturday,7
209,220,9/22/2018,Saturday,7
211,781,9/22/2018,Saturday,7
224,120,9/22/2018,Saturday,7
229,732,9/22/2018,Saturday,7
230,1606,9/22/2018,Saturday,7
231,1240,9/22/2018,Saturday,7
232,390,9/22/2018,Saturday,7
233,497,9/22/2018,Saturday,7
234,1765,9/22/2018,Saturday,7
236,410,9/22/2018,Saturday,7
237,627,9/22/2018,Saturday,7
238,289,9/22/2018,Saturday,7
239,518,9/22/2018,Saturday,7
243,23,9/22/2018,Saturday,7
244,70,9/22/2018,Saturday,7
246,1042,9/22/2018,Saturday,7
249,2908,9/22/2018,Saturday,7
261,209,9/22/2018,Saturday,7
262,92,9/22/2018,Saturday,7
263,733,9/22/2018,Saturday,7
4,142,9/22/2018,Saturday,8
12,4,9/22/2018,Saturday,8
13,39,9/22/2018,Saturday,8
24,52,9/22/2018,Saturday,8
41,85,9/22/2018,Saturday,8
42,54,9/22/2018,Saturday,8
43,36,9/22/2018,Saturday,8
45,29,9/22/2018,Saturday,8
48,947,9/22/2018,Saturday,8
50,184,9/22/2018,Saturday,8
68,905,9/22/2018,Saturday,8
74,117,9/22/2018,Saturday,8
75,124,9/22/2018,Saturday,8
79,2073,9/22/2018,Saturday,8
87,88,9/22/2018,Saturday,8
88,71,9/22/2018,Saturday,8
90,529,9/22/2018,Saturday,8
100,342,9/22/2018,Saturday,8
107,506,9/22/2018,Saturday,8
113,240,9/22/2018,Saturday,8
114,722,9/22/2018,Saturday,8
116,49,9/22/2018,Saturday,8
125,249,9/22/2018,Saturday,8
137,265,9/22/2018,Saturday,8
140,113,9/22/2018,Saturday,8
141,296,9/22/2018,Saturday,8
142,141,9/22/2018,Saturday,8
143,65,9/22/2018,Saturday,8
144,524,9/22/2018,Saturday,8
148,2188,9/22/2018,Saturday,8
151,72,9/22/2018,Saturday,8
152,33,9/22/2018,Saturday,8
158,606,9/22/2018,Saturday,8
161,227,9/22/2018,Saturday,8
162,212,9/22/2018,Saturday,8
163,352,9/22/2018,Saturday,8
164,710,9/22/2018,Saturday,8
166,42,9/22/2018,Saturday,8
170,327,9/22/2018,Saturday,8
186,489,9/22/2018,Saturday,8
209,26,9/22/2018,Saturday,8
211,164,9/22/2018,Saturday,8
224,47,9/22/2018,Saturday,8
229,266,9/22/2018,Saturday,8
230,689,9/22/2018,Saturday,8
231,592,9/22/2018,Saturday,8
232,114,9/22/2018,Saturday,8
233,153,9/22/2018,Saturday,8
234,496,9/22/2018,Saturday,8
236,144,9/22/2018,Saturday,8
237,147,9/22/2018,Saturday,8
238,132,9/22/2018,Saturday,8
239,127,9/22/2018,Saturday,8
243,17,9/22/2018,Saturday,8
244,35,9/22/2018,Saturday,8
246,572,9/22/2018,Saturday,8
249,857,9/22/2018,Saturday,8
261,63,9/22/2018,Saturday,8
262,86,9/22/2018,Saturday,8
263,361,9/22/2018,Saturday,8
4,52,9/23/2018,Sunday,1
13,133,9/23/2018,Sunday,1
24,94,9/23/2018,Sunday,1
41,158,9/23/2018,Sunday,1
42,86,9/23/2018,Sunday,1
43,192,9/23/2018,Sunday,1
45,35,9/23/2018,Sunday,1
48,695,9/23/2018,Sunday,1
50,380,9/23/2018,Sunday,1
68,394,9/23/2018,Sunday,1
74,212,9/23/2018,Sunday,1
75,328,9/23/2018,Sunday,1
79,382,9/23/2018,Sunday,1
87,127,9/23/2018,Sunday,1
88,45,9/23/2018,Sunday,1
90,296,9/23/2018,Sunday,1
100,418,9/23/2018,Sunday,1
107,409,9/23/2018,Sunday,1
113,179,9/23/2018,Sunday,1
114,98,9/23/2018,Sunday,1
116,58,9/23/2018,Sunday,1
125,98,9/23/2018,Sunday,1
137,330,9/23/2018,Sunday,1
140,368,9/23/2018,Sunday,1
141,438,9/23/2018,Sunday,1
142,369,9/23/2018,Sunday,1
143,260,9/23/2018,Sunday,1
144,89,9/23/2018,Sunday,1
148,228,9/23/2018,Sunday,1
151,279,9/23/2018,Sunday,1
152,33,9/23/2018,Sunday,1
158,60,9/23/2018,Sunday,1
161,416,9/23/2018,Sunday,1
162,497,9/23/2018,Sunday,1
163,423,9/23/2018,Sunday,1
164,386,9/23/2018,Sunday,1
166,138,9/23/2018,Sunday,1
170,558,9/23/2018,Sunday,1
186,600,9/23/2018,Sunday,1
209,24,9/23/2018,Sunday,1
211,47,9/23/2018,Sunday,1
224,86,9/23/2018,Sunday,1
229,390,9/23/2018,Sunday,1
230,829,9/23/2018,Sunday,1
231,233,9/23/2018,Sunday,1
232,26,9/23/2018,Sunday,1
233,269,9/23/2018,Sunday,1
234,272,9/23/2018,Sunday,1
236,649,9/23/2018,Sunday,1
237,509,9/23/2018,Sunday,1
238,651,9/23/2018,Sunday,1
239,580,9/23/2018,Sunday,1
243,6,9/23/2018,Sunday,1
244,38,9/23/2018,Sunday,1
246,106,9/23/2018,Sunday,1
249,269,9/23/2018,Sunday,1
261,115,9/23/2018,Sunday,1
262,348,9/23/2018,Sunday,1
263,420,9/23/2018,Sunday,1
4,120,9/23/2018,Sunday,2
12,20,9/23/2018,Sunday,2
13,532,9/23/2018,Sunday,2
24,265,9/23/2018,Sunday,2
41,358,9/23/2018,Sunday,2
42,132,9/23/2018,Sunday,2
43,840,9/23/2018,Sunday,2
45,102,9/23/2018,Sunday,2
48,1490,9/23/2018,Sunday,2
50,825,9/23/2018,Sunday,2
68,1196,9/23/2018,Sunday,2
74,338,9/23/2018,Sunday,2
75,545,9/23/2018,Sunday,2
79,1044,9/23/2018,Sunday,2
87,402,9/23/2018,Sunday,2
88,80,9/23/2018,Sunday,2
90,1014,9/23/2018,Sunday,2
100,929,9/23/2018,Sunday,2
107,1236,9/23/2018,Sunday,2
113,621,9/23/2018,Sunday,2
114,459,9/23/2018,Sunday,2
116,81,9/23/2018,Sunday,2
125,287,9/23/2018,Sunday,2
127,1,9/23/2018,Sunday,2
137,686,9/23/2018,Sunday,2
140,1022,9/23/2018,Sunday,2
141,1549,9/23/2018,Sunday,2
142,1763,9/23/2018,Sunday,2
143,961,9/23/2018,Sunday,2
144,342,9/23/2018,Sunday,2
148,394,9/23/2018,Sunday,2
151,788,9/23/2018,Sunday,2
152,68,9/23/2018,Sunday,2
158,393,9/23/2018,Sunday,2
161,1333,9/23/2018,Sunday,2
162,1559,9/23/2018,Sunday,2
163,1374,9/23/2018,Sunday,2
164,1035,9/23/2018,Sunday,2
166,286,9/23/2018,Sunday,2
170,1696,9/23/2018,Sunday,2
186,1750,9/23/2018,Sunday,2
209,87,9/23/2018,Sunday,2
211,331,9/23/2018,Sunday,2
224,220,9/23/2018,Sunday,2
229,1138,9/23/2018,Sunday,2
230,1914,9/23/2018,Sunday,2
231,848,9/23/2018,Sunday,2
232,116,9/23/2018,Sunday,2
233,903,9/23/2018,Sunday,2
234,1240,9/23/2018,Sunday,2
236,2142,9/23/2018,Sunday,2
237,1812,9/23/2018,Sunday,2
238,1668,9/23/2018,Sunday,2
239,1919,9/23/2018,Sunday,2
243,10,9/23/2018,Sunday,2
244,62,9/23/2018,Sunday,2
246,544,9/23/2018,Sunday,2
249,800,9/23/2018,Sunday,2
261,431,9/23/2018,Sunday,2
262,1017,9/23/2018,Sunday,2
263,1443,9/23/2018,Sunday,2
4,105,9/23/2018,Sunday,3
12,65,9/23/2018,Sunday,3
13,768,9/23/2018,Sunday,3
24,271,9/23/2018,Sunday,3
41,379,9/23/2018,Sunday,3
42,156,9/23/2018,Sunday,3
43,1801,9/23/2018,Sunday,3
45,188,9/23/2018,Sunday,3
48,1843,9/23/2018,Sunday,3
50,674,9/23/2018,Sunday,3
68,1746,9/23/2018,Sunday,3
74,289,9/23/2018,Sunday,3
75,544,9/23/2018,Sunday,3
79,1615,9/23/2018,Sunday,3
87,518,9/23/2018,Sunday,3
88,263,9/23/2018,Sunday,3
90,1303,9/23/2018,Sunday,3
100,1161,9/23/2018,Sunday,3
107,1594,9/23/2018,Sunday,3
113,1071,9/23/2018,Sunday,3
114,825,9/23/2018,Sunday,3
116,70,9/23/2018,Sunday,3
120,2,9/23/2018,Sunday,3
125,385,9/23/2018,Sunday,3
127,4,9/23/2018,Sunday,3
137,852,9/23/2018,Sunday,3
140,1084,9/23/2018,Sunday,3
141,1910,9/23/2018,Sunday,3
142,2378,9/23/2018,Sunday,3
143,1057,9/23/2018,Sunday,3
144,690,9/23/2018,Sunday,3
148,682,9/23/2018,Sunday,3
151,953,9/23/2018,Sunday,3
152,47,9/23/2018,Sunday,3
158,580,9/23/2018,Sunday,3
161,1977,9/23/2018,Sunday,3
162,1925,9/23/2018,Sunday,3
163,1588,9/23/2018,Sunday,3
164,1221,9/23/2018,Sunday,3
166,377,9/23/2018,Sunday,3
170,1782,9/23/2018,Sunday,3
186,2408,9/23/2018,Sunday,3
209,140,9/23/2018,Sunday,3
211,637,9/23/2018,Sunday,3
224,207,9/23/2018,Sunday,3
229,1455,9/23/2018,Sunday,3
230,1938,9/23/2018,Sunday,3
231,1260,9/23/2018,Sunday,3
232,130,9/23/2018,Sunday,3
233,822,9/23/2018,Sunday,3
234,1831,9/23/2018,Sunday,3
236,2862,9/23/2018,Sunday,3
237,2763,9/23/2018,Sunday,3
238,1732,9/23/2018,Sunday,3
239,2677,9/23/2018,Sunday,3
243,12,9/23/2018,Sunday,3
244,49,9/23/2018,Sunday,3
246,842,9/23/2018,Sunday,3
249,1190,9/23/2018,Sunday,3
261,595,9/23/2018,Sunday,3
262,986,9/23/2018,Sunday,3
263,1680,9/23/2018,Sunday,3
4,126,9/23/2018,Sunday,4
12,81,9/23/2018,Sunday,4
13,790,9/23/2018,Sunday,4
24,230,9/23/2018,Sunday,4
41,297,9/23/2018,Sunday,4
42,81,9/23/2018,Sunday,4
43,1510,9/23/2018,Sunday,4
45,181,9/23/2018,Sunday,4
48,1897,9/23/2018,Sunday,4
50,592,9/23/2018,Sunday,4
68,1497,9/23/2018,Sunday,4
74,310,9/23/2018,Sunday,4
75,491,9/23/2018,Sunday,4
79,1718,9/23/2018,Sunday,4
87,503,9/23/2018,Sunday,4
88,183,9/23/2018,Sunday,4
90,1367,9/23/2018,Sunday,4
100,1279,9/23/2018,Sunday,4
107,1384,9/23/2018,Sunday,4
113,1061,9/23/2018,Sunday,4
114,864,9/23/2018,Sunday,4
116,75,9/23/2018,Sunday,4
125,338,9/23/2018,Sunday,4
127,4,9/23/2018,Sunday,4
137,705,9/23/2018,Sunday,4
140,1020,9/23/2018,Sunday,4
141,1584,9/23/2018,Sunday,4
142,2340,9/23/2018,Sunday,4
143,863,9/23/2018,Sunday,4
144,817,9/23/2018,Sunday,4
148,754,9/23/2018,Sunday,4
151,859,9/23/2018,Sunday,4
152,78,9/23/2018,Sunday,4
158,626,9/23/2018,Sunday,4
161,1855,9/23/2018,Sunday,4
162,1995,9/23/2018,Sunday,4
163,1233,9/23/2018,Sunday,4
164,1313,9/23/2018,Sunday,4
166,393,9/23/2018,Sunday,4
170,1837,9/23/2018,Sunday,4
186,2620,9/23/2018,Sunday,4
209,151,9/23/2018,Sunday,4
211,828,9/23/2018,Sunday,4
224,133,9/23/2018,Sunday,4
229,1017,9/23/2018,Sunday,4
230,2262,9/23/2018,Sunday,4
231,1033,9/23/2018,Sunday,4
232,133,9/23/2018,Sunday,4
233,769,9/23/2018,Sunday,4
234,2044,9/23/2018,Sunday,4
236,2711,9/23/2018,Sunday,4
237,2582,9/23/2018,Sunday,4
238,1394,9/23/2018,Sunday,4
239,2425,9/23/2018,Sunday,4
243,13,9/23/2018,Sunday,4
244,54,9/23/2018,Sunday,4
246,1005,9/23/2018,Sunday,4
249,1280,9/23/2018,Sunday,4
261,664,9/23/2018,Sunday,4
262,779,9/23/2018,Sunday,4
263,1421,9/23/2018,Sunday,4
4,117,9/23/2018,Sunday,5
12,48,9/23/2018,Sunday,5
13,526,9/23/2018,Sunday,5
24,183,9/23/2018,Sunday,5
41,205,9/23/2018,Sunday,5
42,82,9/23/2018,Sunday,5
43,744,9/23/2018,Sunday,5
45,193,9/23/2018,Sunday,5
48,2291,9/23/2018,Sunday,5
50,586,9/23/2018,Sunday,5
68,1444,9/23/2018,Sunday,5
74,212,9/23/2018,Sunday,5
75,356,9/23/2018,Sunday,5
79,1734,9/23/2018,Sunday,5
87,426,9/23/2018,Sunday,5
88,147,9/23/2018,Sunday,5
90,1096,9/23/2018,Sunday,5
100,1171,9/23/2018,Sunday,5
107,1393,9/23/2018,Sunday,5
113,1142,9/23/2018,Sunday,5
114,955,9/23/2018,Sunday,5
116,34,9/23/2018,Sunday,5
125,322,9/23/2018,Sunday,5
127,4,9/23/2018,Sunday,5
137,710,9/23/2018,Sunday,5
140,834,9/23/2018,Sunday,5
141,1490,9/23/2018,Sunday,5
142,2011,9/23/2018,Sunday,5
143,617,9/23/2018,Sunday,5
144,940,9/23/2018,Sunday,5
148,769,9/23/2018,Sunday,5
151,489,9/23/2018,Sunday,5
152,43,9/23/2018,Sunday,5
158,502,9/23/2018,Sunday,5
161,1417,9/23/2018,Sunday,5
162,2055,9/23/2018,Sunday,5
163,1294,9/23/2018,Sunday,5
164,1353,9/23/2018,Sunday,5
166,219,9/23/2018,Sunday,5
170,1682,9/23/2018,Sunday,5
186,3080,9/23/2018,Sunday,5
209,154,9/23/2018,Sunday,5
211,575,9/23/2018,Sunday,5
224,103,9/23/2018,Sunday,5
229,1112,9/23/2018,Sunday,5
230,1867,9/23/2018,Sunday,5
231,919,9/23/2018,Sunday,5
232,93,9/23/2018,Sunday,5
233,766,9/23/2018,Sunday,5
234,1717,9/23/2018,Sunday,5
236,1907,9/23/2018,Sunday,5
237,1987,9/23/2018,Sunday,5
238,1042,9/23/2018,Sunday,5
239,1563,9/23/2018,Sunday,5
243,16,9/23/2018,Sunday,5
244,43,9/23/2018,Sunday,5
246,834,9/23/2018,Sunday,5
249,1235,9/23/2018,Sunday,5
261,437,9/23/2018,Sunday,5
262,509,9/23/2018,Sunday,5
263,1134,9/23/2018,Sunday,5
4,59,9/23/2018,Sunday,6
12,16,9/23/2018,Sunday,6
13,178,9/23/2018,Sunday,6
24,80,9/23/2018,Sunday,6
41,137,9/23/2018,Sunday,6
42,37,9/23/2018,Sunday,6
43,266,9/23/2018,Sunday,6
45,106,9/23/2018,Sunday,6
48,1803,9/23/2018,Sunday,6
50,389,9/23/2018,Sunday,6
68,1079,9/23/2018,Sunday,6
74,112,9/23/2018,Sunday,6
75,152,9/23/2018,Sunday,6
79,1481,9/23/2018,Sunday,6
87,161,9/23/2018,Sunday,6
88,114,9/23/2018,Sunday,6
90,600,9/23/2018,Sunday,6
100,915,9/23/2018,Sunday,6
107,759,9/23/2018,Sunday,6
113,685,9/23/2018,Sunday,6
114,823,9/23/2018,Sunday,6
116,39,9/23/2018,Sunday,6
125,234,9/23/2018,Sunday,6
127,4,9/23/2018,Sunday,6
137,408,9/23/2018,Sunday,6
140,259,9/23/2018,Sunday,6
141,702,9/23/2018,Sunday,6
142,932,9/23/2018,Sunday,6
143,244,9/23/2018,Sunday,6
144,606,9/23/2018,Sunday,6
148,718,9/23/2018,Sunday,6
151,206,9/23/2018,Sunday,6
152,51,9/23/2018,Sunday,6
158,386,9/23/2018,Sunday,6
161,1037,9/23/2018,Sunday,6
162,1340,9/23/2018,Sunday,6
163,1052,9/23/2018,Sunday,6
164,956,9/23/2018,Sunday,6
166,171,9/23/2018,Sunday,6
170,963,9/23/2018,Sunday,6
186,2488,9/23/2018,Sunday,6
209,63,9/23/2018,Sunday,6
211,401,9/23/2018,Sunday,6
224,53,9/23/2018,Sunday,6
229,542,9/23/2018,Sunday,6
230,1847,9/23/2018,Sunday,6
231,574,9/23/2018,Sunday,6
232,53,9/23/2018,Sunday,6
233,420,9/23/2018,Sunday,6
234,1152,9/23/2018,Sunday,6
236,612,9/23/2018,Sunday,6
237,846,9/23/2018,Sunday,6
238,449,9/23/2018,Sunday,6
239,701,9/23/2018,Sunday,6
243,6,9/23/2018,Sunday,6
244,34,9/23/2018,Sunday,6
246,539,9/23/2018,Sunday,6
249,1152,9/23/2018,Sunday,6
261,174,9/23/2018,Sunday,6
262,168,9/23/2018,Sunday,6
263,567,9/23/2018,Sunday,6
4,481,9/23/2018,Sunday,7
12,18,9/23/2018,Sunday,7
13,169,9/23/2018,Sunday,7
24,77,9/23/2018,Sunday,7
41,145,9/23/2018,Sunday,7
42,96,9/23/2018,Sunday,7
43,220,9/23/2018,Sunday,7
45,236,9/23/2018,Sunday,7
48,2423,9/23/2018,Sunday,7
50,754,9/23/2018,Sunday,7
68,2280,9/23/2018,Sunday,7
74,149,9/23/2018,Sunday,7
75,153,9/23/2018,Sunday,7
79,6256,9/23/2018,Sunday,7
87,406,9/23/2018,Sunday,7
88,214,9/23/2018,Sunday,7
90,1417,9/23/2018,Sunday,7
100,1124,9/23/2018,Sunday,7
107,1889,9/23/2018,Sunday,7
113,835,9/23/2018,Sunday,7
114,2337,9/23/2018,Sunday,7
116,65,9/23/2018,Sunday,7
125,622,9/23/2018,Sunday,7
127,10,9/23/2018,Sunday,7
137,698,9/23/2018,Sunday,7
140,323,9/23/2018,Sunday,7
141,906,9/23/2018,Sunday,7
142,704,9/23/2018,Sunday,7
143,158,9/23/2018,Sunday,7
144,1503,9/23/2018,Sunday,7
148,5109,9/23/2018,Sunday,7
151,125,9/23/2018,Sunday,7
152,43,9/23/2018,Sunday,7
158,1573,9/23/2018,Sunday,7
161,773,9/23/2018,Sunday,7
162,657,9/23/2018,Sunday,7
163,1007,9/23/2018,Sunday,7
164,2100,9/23/2018,Sunday,7
166,99,9/23/2018,Sunday,7
170,1226,9/23/2018,Sunday,7
186,1390,9/23/2018,Sunday,7
209,244,9/23/2018,Sunday,7
211,717,9/23/2018,Sunday,7
224,80,9/23/2018,Sunday,7
229,635,9/23/2018,Sunday,7
230,1730,9/23/2018,Sunday,7
231,1310,9/23/2018,Sunday,7
232,346,9/23/2018,Sunday,7
233,421,9/23/2018,Sunday,7
234,1879,9/23/2018,Sunday,7
236,330,9/23/2018,Sunday,7
237,730,9/23/2018,Sunday,7
238,372,9/23/2018,Sunday,7
239,601,9/23/2018,Sunday,7
243,17,9/23/2018,Sunday,7
244,64,9/23/2018,Sunday,7
246,977,9/23/2018,Sunday,7
249,2964,9/23/2018,Sunday,7
261,269,9/23/2018,Sunday,7
262,117,9/23/2018,Sunday,7
263,886,9/23/2018,Sunday,7
4,156,9/23/2018,Sunday,8
13,18,9/23/2018,Sunday,8
24,32,9/23/2018,Sunday,8
41,90,9/23/2018,Sunday,8
42,30,9/23/2018,Sunday,8
43,29,9/23/2018,Sunday,8
45,73,9/23/2018,Sunday,8
48,1058,9/23/2018,Sunday,8
50,412,9/23/2018,Sunday,8
68,1129,9/23/2018,Sunday,8
74,85,9/23/2018,Sunday,8
75,98,9/23/2018,Sunday,8
79,2366,9/23/2018,Sunday,8
87,80,9/23/2018,Sunday,8
88,71,9/23/2018,Sunday,8
90,458,9/23/2018,Sunday,8
100,346,9/23/2018,Sunday,8
107,477,9/23/2018,Sunday,8
113,317,9/23/2018,Sunday,8
114,788,9/23/2018,Sunday,8
116,45,9/23/2018,Sunday,8
120,1,9/23/2018,Sunday,8
125,277,9/23/2018,Sunday,8
127,5,9/23/2018,Sunday,8
137,290,9/23/2018,Sunday,8
140,95,9/23/2018,Sunday,8
141,329,9/23/2018,Sunday,8
142,103,9/23/2018,Sunday,8
143,54,9/23/2018,Sunday,8
144,666,9/23/2018,Sunday,8
148,2383,9/23/2018,Sunday,8
151,61,9/23/2018,Sunday,8
152,43,9/23/2018,Sunday,8
158,690,9/23/2018,Sunday,8
161,181,9/23/2018,Sunday,8
162,222,9/23/2018,Sunday,8
163,444,9/23/2018,Sunday,8
164,761,9/23/2018,Sunday,8
166,70,9/23/2018,Sunday,8
170,345,9/23/2018,Sunday,8
186,476,9/23/2018,Sunday,8
209,44,9/23/2018,Sunday,8
211,201,9/23/2018,Sunday,8
224,38,9/23/2018,Sunday,8
229,263,9/23/2018,Sunday,8
230,845,9/23/2018,Sunday,8
231,424,9/23/2018,Sunday,8
232,133,9/23/2018,Sunday,8
233,174,9/23/2018,Sunday,8
234,539,9/23/2018,Sunday,8
236,117,9/23/2018,Sunday,8
237,130,9/23/2018,Sunday,8
238,143,9/23/2018,Sunday,8
239,129,9/23/2018,Sunday,8
